date,bytesIn,bytesOut,packetsIn,packetsOut,applicationName,destinationAddress,protocolNumber,sourceAddress
7/14/2018 4:20:33.000000000 PM,332,0,1,0,Bootstrap Protocol Server,g1.inside.local_192.168.1.1,17,basement.inside.local
7/14/2018 4:23:28.000000000 PM,76076,0,874,0,,top.inside.local,,ospf-all.mcast.net
7/14/2018 4:23:28.000000000 PM,76076,0,874,0,,top.inside.local,89,ospf-all.mcast.net
7/14/2018 4:28:36.000000000 PM,19760,0,190,0,,acc.inside.local,,ospf-all.mcast.net
7/14/2018 4:28:36.000000000 PM,19760,0,190,0,,acc.inside.local,89,ospf-all.mcast.net
7/14/2018 4:35:56.000000000 PM,5535,0,36,0,,111.22.22.152,,239.255.255.250
7/14/2018 4:35:56.000000000 PM,5535,0,36,0,SSDP,111.22.22.152,17,239.255.255.250
7/14/2018 4:43:27.000000000 PM,84,0,1,0,,C2.NETDMT.COM_111.22.22.126,,basement.inside.local
7/14/2018 4:43:27.000000000 PM,84,0,1,0,,C2.NETDMT.COM_111.22.22.126,89,basement.inside.local
7/16/2018 12:23:01.000000000 PM,0,76,0,1,,time.nullroutenetworks.com,,router.c2.local_111.16.2.11
7/16/2018 12:23:01.000000000 PM,0,76,0,1,Network Time Protocol,time.nullroutenetworks.com,17,router.c2.local_111.16.2.11
7/16/2018 12:24:01.000000000 PM,23452,0,21,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:24:01.000000000 PM,23452,0,21,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:25:01.000000000 PM,40,0,1,0,,192.168.11.21,,g1.inside.local_192.168.1.1
7/16/2018 12:25:01.000000000 PM,40,0,1,0,HBCI,192.168.11.21,6,g1.inside.local_192.168.1.1
7/16/2018 12:26:01.000000000 PM,4289,0,25,0,,MON_LOGS_192.168.1.53,,router.c2.local_111.16.2.11
7/16/2018 12:26:01.000000000 PM,4289,0,25,0,The Secure Shell (SSH) Protocol,MON_LOGS_192.168.1.53,6,router.c2.local_111.16.2.11
7/16/2018 12:27:01.000000000 PM,31828,0,29,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:27:01.000000000 PM,31828,0,29,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:28:01.000000000 PM,0,9398,0,14,,g1.inside.local_192.168.1.1,,router.c2.local_111.16.2.11
7/16/2018 12:28:01.000000000 PM,0,9398,0,14,Sun Proxy Admin Service,g1.inside.local_192.168.1.1,6,router.c2.local_111.16.2.11
7/16/2018 12:30:01.000000000 PM,202412,0,586,0,,mail.c2.local_111.16.2.2,,g1.inside.local_192.168.1.1
7/16/2018 12:30:01.000000000 PM,202412,0,586,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,g1.inside.local_192.168.1.1
7/16/2018 12:31:01.000000000 PM,23444,3622,21,22,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:31:01.000000000 PM,23444,3622,21,22,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:33:01.000000000 PM,46723,0,57,0,,192.168.11.21,,g1.inside.local_192.168.1.1
7/16/2018 12:33:01.000000000 PM,46723,0,57,0,HBCI,192.168.11.21,6,g1.inside.local_192.168.1.1
7/16/2018 12:34:00.000000000 PM,0,10542,0,16,,g1.inside.local_192.168.1.1,,router.c2.local_111.16.2.11
7/16/2018 12:34:00.000000000 PM,0,10542,0,16,Sun Proxy Admin Service,g1.inside.local_192.168.1.1,6,router.c2.local_111.16.2.11
7/16/2018 12:35:01.000000000 PM,43454,0,25,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 12:35:01.000000000 PM,43454,0,25,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 12:36:01.000000000 PM,45029,0,32,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 12:36:01.000000000 PM,45029,0,32,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 12:37:01.000000000 PM,16619,5433,13,33,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:37:01.000000000 PM,16619,5433,13,33,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:38:01.000000000 PM,0,1569,0,7,,g1.inside.local_192.168.1.1,,router.c2.local_111.16.2.11
7/16/2018 12:38:01.000000000 PM,0,1569,0,7,Sun Proxy Admin Service,g1.inside.local_192.168.1.1,6,router.c2.local_111.16.2.11
7/16/2018 12:40:30.000000000 PM,2147486779,33093740,586423,636155,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 12:40:30.000000000 PM,2147486779,33093740,586423,636155,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 12:41:01.000000000 PM,23398,3838,20,26,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:41:01.000000000 PM,23398,3838,20,26,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:42:00.000000000 PM,80356,0,54,0,,192.168.11.21,,g1.inside.local_192.168.1.1
7/16/2018 12:42:00.000000000 PM,80356,0,54,0,HBCI,192.168.11.21,6,g1.inside.local_192.168.1.1
7/16/2018 12:43:00.000000000 PM,1332000,0,535,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 12:43:00.000000000 PM,1332000,0,535,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 12:45:33.000000000 PM,30173,5611,27,36,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:45:33.000000000 PM,30173,5611,27,36,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:45:34.000000000 PM,0,65633089,0,1261646,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 12:45:34.000000000 PM,0,65633089,0,1261646,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 12:47:00.000000000 PM,1298924,0,512,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 12:47:00.000000000 PM,1298924,0,512,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 12:50:35.000000000 PM,0,2147484784,0,710916,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 12:50:35.000000000 PM,0,2147484784,0,710916,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 12:50:37.000000000 PM,2147486164,32539349,652785,625491,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 12:50:37.000000000 PM,2147486164,32539349,652785,625491,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 12:51:01.000000000 PM,46641,5395,38,32,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:51:01.000000000 PM,46641,5395,38,32,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:55:47.000000000 PM,23421,1811,21,11,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 12:55:47.000000000 PM,23421,1811,21,11,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 12:55:49.000000000 PM,2147486164,0,652785,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 12:55:49.000000000 PM,2147486164,0,652785,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 12:59:01.000000000 PM,31495,0,16,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 12:59:01.000000000 PM,31495,0,16,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:00:01.000000000 PM,26525,0,19,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:00:01.000000000 PM,26525,0,19,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:01:01.000000000 PM,22591,0,12,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:01:01.000000000 PM,22591,0,12,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:01:04.000000000 PM,0,2147487148,0,702565,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 1:01:04.000000000 PM,0,2147487148,0,702565,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 1:01:06.000000000 PM,2147483696,31417536,652292,603912,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:01:06.000000000 PM,2147483696,31417536,652292,603912,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:02:01.000000000 PM,31544,5447,27,33,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:02:01.000000000 PM,31544,5447,27,33,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:06:01.000000000 PM,26416,3636,26,22,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:06:01.000000000 PM,26416,3636,26,22,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:06:22.000000000 PM,0,31417536,0,603912,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:06:22.000000000 PM,0,31417536,0,603912,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:09:01.000000000 PM,0,6488,0,44,,mail.c2.local_111.16.2.2,,g1.inside.local_192.168.1.1
7/16/2018 1:09:01.000000000 PM,0,6488,0,44,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,g1.inside.local_192.168.1.1
7/16/2018 1:10:01.000000000 PM,99921,3246,57,49,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:10:01.000000000 PM,99921,3246,57,49,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:11:01.000000000 PM,68160,3246,36,49,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:11:01.000000000 PM,68160,3246,36,49,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:12:01.000000000 PM,33202,1773,36,10,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:12:01.000000000 PM,33202,1773,36,10,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:16:01.000000000 PM,0,15980337,0,307186,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:16:01.000000000 PM,0,15980337,0,307186,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:17:01.000000000 PM,19890,1773,21,10,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:17:01.000000000 PM,19890,1773,21,10,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:20:01.000000000 PM,13211323,0,253871,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 1:20:01.000000000 PM,13211323,0,253871,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 1:21:01.000000000 PM,26260,0,23,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:21:01.000000000 PM,26260,0,23,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:22:00.000000000 PM,21001925,0,403649,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 1:22:00.000000000 PM,21001925,0,403649,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 1:24:01.000000000 PM,549,0,5,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:24:01.000000000 PM,549,0,5,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:26:01.000000000 PM,36518,3532,35,20,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:26:01.000000000 PM,36518,3532,35,20,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:28:01.000000000 PM,13295568,0,255571,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 1:28:01.000000000 PM,13295568,0,255571,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 1:30:01.000000000 PM,180,0,1,0,,192.168.0.2,,router.c2.local_111.16.2.11
7/16/2018 1:30:01.000000000 PM,180,0,1,0,Domain Name Server,192.168.0.2,17,router.c2.local_111.16.2.11
7/16/2018 1:31:01.000000000 PM,39904,5343,35,31,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:31:01.000000000 PM,39904,5343,35,31,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:36:01.000000000 PM,7164,0,9,0,,192.168.11.21,,g1.inside.local_192.168.1.1
7/16/2018 1:36:01.000000000 PM,7164,0,9,0,HBCI,192.168.11.21,6,g1.inside.local_192.168.1.1
7/16/2018 1:37:00.000000000 PM,41653,1811,36,11,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:37:00.000000000 PM,41653,1811,36,11,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:40:01.000000000 PM,0,2748,0,15,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:40:01.000000000 PM,0,2748,0,15,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:41:01.000000000 PM,48449,1811,46,11,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:41:01.000000000 PM,48449,1811,46,11,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:43:57.000000000 PM,2147488260,31700629,720213,609270,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:43:57.000000000 PM,2147488260,31700629,720213,609270,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:46:00.000000000 PM,0,563,0,9,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 1:46:00.000000000 PM,0,563,0,9,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 1:47:01.000000000 PM,33329,3584,29,21,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:47:01.000000000 PM,33329,3584,29,21,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:48:51.000000000 PM,2147488260,31392041,720213,603432,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:48:51.000000000 PM,2147488260,31392041,720213,603432,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:50:01.000000000 PM,1460,0,5,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:50:01.000000000 PM,1460,0,5,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:51:01.000000000 PM,58429,1773,53,10,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:51:01.000000000 PM,58429,1773,53,10,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:53:44.000000000 PM,2147486544,31392041,705700,603432,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:53:44.000000000 PM,2147486544,31392041,705700,603432,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 1:55:01.000000000 PM,0,328,0,1,,192.168.0.1,,router.c2.local_111.16.2.11
7/16/2018 1:55:01.000000000 PM,0,328,0,1,Bootstrap Protocol Server,192.168.0.1,17,router.c2.local_111.16.2.11
7/16/2018 1:56:01.000000000 PM,41755,0,38,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 1:56:01.000000000 PM,41755,0,38,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 1:58:38.000000000 PM,9777,0,7,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 1:58:38.000000000 PM,9777,0,7,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 1:58:39.000000000 PM,2147486544,0,705700,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 1:58:39.000000000 PM,2147486544,0,705700,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:01:01.000000000 PM,37713,7116,37,41,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:01:01.000000000 PM,37713,7116,37,41,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:03:31.000000000 PM,1016741,0,379,0,,192.168.3.11,,g1.inside.local_192.168.1.1
7/16/2018 2:03:31.000000000 PM,1016741,0,379,0,iXYZI,192.168.3.11,6,g1.inside.local_192.168.1.1
7/16/2018 2:03:32.000000000 PM,0,60738820,0,1167501,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:03:32.000000000 PM,0,60738820,0,1167501,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:06:01.000000000 PM,55875,5253,56,29,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:06:01.000000000 PM,55875,5253,56,29,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:07:01.000000000 PM,0,76,0,1,,zap.frizzen.net,,router.c2.local_111.16.2.11
7/16/2018 2:07:01.000000000 PM,0,76,0,1,Network Time Protocol,zap.frizzen.net,17,router.c2.local_111.16.2.11
7/16/2018 2:08:27.000000000 PM,2147487236,30012428,693823,576890,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:08:27.000000000 PM,2147487236,30012428,693823,576890,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:11:00.000000000 PM,40979,5253,42,29,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:11:00.000000000 PM,40979,5253,42,29,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:13:22.000000000 PM,2147487236,0,693823,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:13:22.000000000 PM,2147487236,0,693823,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:16:01.000000000 PM,31241,0,11,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 2:16:01.000000000 PM,31241,0,11,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 2:17:01.000000000 PM,26564,6974,28,38,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:17:01.000000000 PM,26564,6974,28,38,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:21:00.000000000 PM,12108,3532,13,20,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:21:00.000000000 PM,12108,3532,13,20,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:25:01.000000000 PM,6394230,1249365514,122909,524097,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 2:25:01.000000000 PM,6394230,1249365514,122909,524097,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 2:26:01.000000000 PM,6394230,895088401,122909,313770,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 2:26:01.000000000 PM,6394230,895088401,122909,313770,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 2:29:01.000000000 PM,0,1909,0,13,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 2:29:01.000000000 PM,0,1909,0,13,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 2:30:28.000000000 PM,34977,8788,37,49,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:30:28.000000000 PM,34977,8788,37,49,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:30:38.000000000 PM,4295024936,0,171266,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:30:38.000000000 PM,4295024936,0,171266,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:36:01.000000000 PM,28595,10688,24,62,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:36:01.000000000 PM,28595,10688,24,62,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:36:22.000000000 PM,2147484412,0,94241,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:36:22.000000000 PM,2147484412,0,94241,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:41:01.000000000 PM,16638,12410,14,71,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:41:01.000000000 PM,16638,12410,14,71,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:41:10.000000000 PM,0,2147487636,0,670969,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 2:41:10.000000000 PM,0,2147487636,0,670969,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 2:41:29.000000000 PM,0,76,0,1,,zap.frizzen.net,,router.c2.local_111.16.2.11
7/16/2018 2:41:29.000000000 PM,0,76,0,1,Network Time Protocol,zap.frizzen.net,17,router.c2.local_111.16.2.11
7/16/2018 2:46:01.000000000 PM,51673,5255,52,29,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:46:01.000000000 PM,51673,5255,52,29,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:46:41.000000000 PM,2147483676,0,586157,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:46:41.000000000 PM,2147483676,0,586157,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 2:51:01.000000000 PM,74436,1112,74,9,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:51:01.000000000 PM,74436,1112,74,9,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:52:01.000000000 PM,3100,0,27,0,,mail.c2.local_111.16.2.2,,g1.inside.local_192.168.1.1
7/16/2018 2:52:01.000000000 PM,3100,0,27,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,g1.inside.local_192.168.1.1
7/16/2018 2:56:01.000000000 PM,39559,0,39,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 2:56:01.000000000 PM,39559,0,39,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 2:56:29.000000000 PM,10215156,0,196221,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 2:56:29.000000000 PM,10215156,0,196221,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 2:56:48.000000000 PM,2147485008,0,636974,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 2:56:48.000000000 PM,2147485008,0,636974,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 3:01:01.000000000 PM,55427,3622,58,22,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 3:01:01.000000000 PM,55427,3622,58,22,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 3:06:00.000000000 PM,22725,5344,21,31,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 3:06:00.000000000 PM,22725,5344,21,31,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 3:06:31.000000000 PM,9399076,0,180527,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 3:06:31.000000000 PM,9399076,0,180527,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 3:06:51.000000000 PM,4294968364,0,1179295,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 3:06:51.000000000 PM,4294968364,0,1179295,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 3:10:01.000000000 PM,0,23690,0,36,,manager.c2.local,,router.c2.local_111.16.2.11
7/16/2018 3:10:01.000000000 PM,0,23690,0,36,SNMP,manager.c2.local,17,router.c2.local_111.16.2.11
7/16/2018 3:11:00.000000000 PM,20401,5166,19,27,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 3:11:00.000000000 PM,20401,5166,19,27,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 3:11:34.000000000 PM,0,76,0,1,,li216-154.members.linode.com,,router.c2.local_111.16.2.11
7/16/2018 3:11:34.000000000 PM,0,76,0,1,Network Time Protocol,li216-154.members.linode.com,17,router.c2.local_111.16.2.11
7/16/2018 3:11:54.000000000 PM,4294969912,0,1182722,0,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 3:11:54.000000000 PM,4294969912,0,1182722,0,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 3:16:01.000000000 PM,253,0,2,0,,192.168.0.2,,router.c2.local_111.16.2.11
7/16/2018 3:16:01.000000000 PM,253,0,2,0,Domain Name Server,192.168.0.2,17,router.c2.local_111.16.2.11
7/16/2018 3:16:37.000000000 PM,26484,1112,26,9,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 3:16:37.000000000 PM,26484,1112,26,9,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
